datetime,author,body
1225408274238857218,Hankkk16,RT @steve_hanke: #Doctors in #HongKong are on strike  for a second day. The people want the border with #China completely shut. This would…
1225408260112515072,swoboda44,"RT @IsChinar: It's normal 🧐

#coronavirus #CoronavirusOutbreak #CoronavirusWho #coronaviruschina https://t.co/nJ2T2RP8o8"
1225408237064900609,TruthordieU,RT @Itsmuhboi: This video may have started to get removed from the internet. Keep this one alive.  #coronavirus #wuhan #coronavirusoutbreak…
1225408221566898176,temurjan3,RT @jarettdunn: #technical #analysis BUY BITCOIN! $BTC #BTC #Bitcoin up 15% $SHCOMP Chinese Composite down 7% after it resumes #trading aft…
1225408212553404416,melistalk,"RT @itsSweetThing: Senate meeting in the Philippines: they watched this vid that blames Bill Gates, George Soros, and the CIA for the #Coro…"
1225408196317048839,reallylikeyou47,"RT @CriticalCezanne: Feb 6: HKGOV’s refusal to shut down borders with China brings new wave of #HongKongProtests.

Sai Wan residents protes…"
1225408186691117056,HiHyderabad,RT @TOIHyderabad: #CoronavirusOutbreak || 18 new suspected cases reported in #Hyderabad today. So far 37 others have tested negative @WHOSE…
1225408173957353472,orgone_ire,"RT @Jimcorrsays: What a coincidence! - Bill Gates ""predicted"" a super-virus pandemic breaking out in China that could kill 33 million peopl…"
1225408158081810432,0901_victor,"@Adomenas #CCP can be trusted, they always conceal the truth, to both world and their residents. As the… https://t.co/QwMkdJCDU1"
1225408154118156289,swachhhyd,RT @AmritadTOI: #corononavirus #CoronaOutbreak #CoronavirusOutbreak 18 new suspected cases reported in #Hyderabad...so far 37 others have t…
1225408150762905600,DG_PIB,"RT @PIB_India: Update on #Coronavirus: All 645 evacuees from #Wuhan, China tested NEGATIVE for Novel Coronavirus; No new case for #nCoV rep…"
1225408090008211457,SatriaSrr,"RT @IsChinar: That mysterious smoke they are spraying everywhere is impairing driving 

#coronavirus #CoronavirusOutbreak #CoronavirusWho #…"
1225408087894286336,Zulqhar9,RT @TOIHyderabad: #CoronavirusOutbreak || 18 new suspected cases reported in #Hyderabad today. So far 37 others have tested negative @WHOSE…
1225408082852769793,straycatanon1,"RT @itsSweetThing: Senate meeting in the Philippines: they watched this vid that blames Bill Gates, George Soros, and the CIA for the #Coro…"
1225408082345246720,CriticalCezanne,"Feb 6: HKGOV’s refusal to shut down borders with China brings new wave of #HongKongProtests.

Sai Wan residents pro… https://t.co/etdQmlGaEH"
