datetime,author,body
1224135896913588231,2020-02-03 01:01:55,"RT @SoCal4Trump: @realDonaldTrump Just saw the ad during the Super Bowl. Awesome ad, Mr. President. Politicians in the past have TALKED abo…"
1224135813644066816,2020-02-03 01:01:35,"RT @RSBNetwork: @realDonaldTrump Promises MADE, Promises KEPT 🇺🇸"
1224135802428575744,2020-02-03 01:01:33,RT @leodunson: @realDonaldTrump The Republican Party my whole life has ignored Black America. This President continues to prove over and ov…
1224119370839994369,2020-02-02 23:56:15,"I promised to restore hope in America. That includes the least among us. Together, let’s KEEP AMERICA GREAT! 

Text… https://t.co/qgskhRQKI7"
1224108553977368577,2020-02-02 23:13:16,"ENJOY THE GAME USA, OUR COUNTRY IS DOING GREAT!"
1224064206535843843,2020-02-02 20:17:03,My @SuperBowl Interview at 3:30 P.M. on @foxnetworks. Enjoy!
1223839756234215424,2020-02-02 05:25:10,"Mini Mike is now negotiating both to get on the Democrat Primary debate stage, and to have the right to stand on bo… https://t.co/BSQLhAbXLS"
1223837731056427009,2020-02-02 05:17:07,"Many of the ads you are watching were paid for by Mini Mike Bloomberg. He is going nowhere, just wasting his money,… https://t.co/s7j22UtMpb"
1223836174294441984,2020-02-02 05:10:56,"Mini Mike is part of the Fake News. They are all working together. In fact, Bloomberg isn’t covering himself (too b… https://t.co/1bnPMHHyA0"
1223834666031046656,2020-02-02 05:04:56,"The Radical Left, Do Nothing Democrats, don’t want justice when pushing the Impeachment Hoax, they only want to des… https://t.co/CgC43zFrnz"
1223832954193006592,2020-02-02 04:58:08,RT @DanScavino: #KeepAmericaGreat2020🇺🇸 https://t.co/GpTygflvgJ
1223832546406010880,2020-02-02 04:56:31,RT @tedcruz: Thx!
1223832342172774400,2020-02-02 04:55:42,RT @LindseyGrahamSC: I’m very pleased the Senate has rejected Democrats’ request to call additional witnesses after the House chose not to.…
1223832326536409091,2020-02-02 04:55:39,RT @LindseyGrahamSC: The fact is the House chose not to call witnesses like John Bolton because they wanted to impeach President Trump befo…
1223832301727109122,2020-02-02 04:55:33,"RT @LindseyGrahamSC: This has been a partisan impeachment from Day 1 – terrible on process and dangerous on substance.  

It rings hollow f…"
1223831974965645312,2020-02-02 04:54:15,"RT @GOP: Before Democrats like Adam Schiff were trying to use John Bolton to advance their political agenda, they were railing against him…"
1223831916845113344,2020-02-02 04:54:01,"RT @GOP: “[House Democrats] created the record. Do not allow them to penalize the country, and the Constitution, because they failed to do…"
1223831847026798592,2020-02-02 04:53:44,"RT @GOP: Today, President @realDonaldTrump reiterated his administration’s commitment to eradicate the scourge of human trafficking at toda…"
1223831804123275270,2020-02-02 04:53:34,RT @GOP: “We are dismantling the criminal organizations that make large-scale human trafficking possible.” -@realDonaldTrump https://t.co/X…
1223831702113542144,2020-02-02 04:53:10,"RT @GOP: “The economy is working for workers, and they know it.”
https://t.co/AIs469gAQE"
1223831643430977538,2020-02-02 04:52:56,"RT @GOP: President @realDonaldTrump has made Historically Black Colleges and Universities a priority.

He's appropriated more money to HBCU…"
1223831600410124288,2020-02-02 04:52:45,RT @GOP: “This entire impeachment sham has been a predetermined narrative full of lies and false accusations designed to divide America and…
1223831499092512768,2020-02-02 04:52:21,"RT @GOP: African Americans have a champion in Pres. Trump!
 
He's created 1.6 MILLION jobs for black Americans since his election.
 
Africa…"
1223831394557878272,2020-02-02 04:51:56,"RT @GOP: 👍👍👍
https://t.co/mXV8JKuqyF"
